Team,Elo Rating for Bonus RPs
frc9176,4064.98193169154
frc5504,-2883.4762946707833
frc5501,992.6758513643675
frc2992,7001.878793340698
frc8808,2201.1191554049706
frc1421,-480.87319888662097
frc4087,2884.0654582836123
frc2183,2884.232308316989
frc7428,2205.579608091575
frc3468,270.048777440245
frc7255,270.25193472631423
frc3616,4653.023590075376
frc3959,4061.7315529389653
frc1912,270.4532570899999
frc1927,-2065.688257716991
frc456,4653.5391985822325
frc538,-2883.184139044769
frc2221,-1256.6932919040432
frc3824,270.6541096711758
frc7094,993.7837792007158
frc3753,1673.857769687133
frc590,-2065.256755833252
frc364,2884.789767208378
frc4107,-2065.1393576413734
frc7474,-1256.36513996118
frc8044,2292.1771284930574
frc8732,5261.976128890316
frc5045,1677.1335520835248
frc2190,-2882.6437288732664
frc5696,-2064.7189614303143
frc4723,-3725.927416618155
frc8291,-2064.6037695820387
frc5948,-2882.087294236895
frc4735,-2881.999870651549
frc5705,-2881.9123984185667
frc5312,-4537.673625071641
frc4371,-3725.2768200803403
frc3527,-479.75496924786415
frc6606,876.3357986650637
frc9053,-2064.222459467677
frc9118,4061.950748468024
frc5716,-3725.2048613163606
frc9065,-2881.378559912638
frc4355,-5311.585310142755
frc1591,5889.808090079411
frc2791,2292.843854690478
frc1405,2886.0206818641864
frc3015,4655.119295286959
frc4027,4655.046418000004
frc3990,5263.7496295159635
frc20,7167.818052980678
frc1507,3462.2321658545025
frc3550,272.1294503991561
frc2053,4065.5551173547037
frc6806,3463.2220111321635
frc7636,-478.9126847669552
frc1493,4656.637461372877
frc1559,4656.555468340639
frc6868,1678.3065452439853
frc533,2886.0782103356346
frc340,2888.242665289543
frc2228,994.1127328935804
frc1551,2888.382890544317
frc250,2888.519878900804
frc3181,4068.3368680206395
frc5740,994.3457668811456
frc1511,5264.532747831864
frc424,1679.1488816706703
frc3003,3947.97216883613
frc4093,-1255.3341370445855
frc271,995.1638578885127
frc8393,3468.395523644535
frc3951,-2063.80259196328
frc3360,273.7848184240428
frc4150,2889.7955882065585
frc6621,-1255.1171747896437
frc5590,-2881.0765758012562
frc2172,2889.924840232256
frc3838,-2880.989541056946
frc3117,273.96054716968996
frc4930,2300.176011400591
frc3044,-2063.3104525842396
frc191,274.13511189773715
frc7903,-2063.2003179394824
frc63,2300.7135254360446
frc578,2300.928644328016
frc1126,1682.2523304875872
frc120,6544.254156388995
frc5528,-1254.7926701533859
frc639,2891.660831623312
frc378,4066.754345625994
frc3799,-3724.644274848514
frc1585,-3724.5798801651754
frc229,-477.4082790144525
frc1518,-4536.723890169571
frc6300,274.4856286786244
frc2340,-6070.163625064451
frc1450,-6069.750463943437
frc4020,4677.833006451536
frc2252,6543.656147806969
frc1787,6543.053167379085
frc2614,5264.419590458068
frc2603,2891.8194917380233
frc4611,5264.3050301935655
frc5413,4067.6588502883706
frc325,5263.834450713566
frc3201,2303.412977483579
frc4028,7169.112301019001
frc554,1683.280283323846
frc4467,4067.753578219946
frc3504,5263.388104802537
frc2399,6492.041436213368
frc4121,274.69735418703215
frc1317,2892.544791030407
frc4145,5393.400128677042
frc3814,997.5851792211572
frc3193,4664.8903523896815
frc3260,275.2929227447914
frc5811,-2062.862661474677
frc4269,997.9979325648427
frc2051,2304.991627326729
frc3492,3474.422781113156
frc3140,2894.1534692427563
frc7165,4069.478396117069
frc1708,2894.300388012529
frc2783,3476.6273549822035
frc3984,2895.361649808612
frc128,998.240018406855
frc3484,1685.2591463918625
frc4085,2895.4825775018994
frc6032,3477.882336815752
frc7111,1685.4312274114689
frc6964,3477.9333909116403
frc5667,3477.60704150426
frc7515,276.3294476181125
frc144,4072.138106478351
frc9097,2309.914837539775
frc451,999.8341588625367
frc5492,1686.69680152373
frc3324,276.92849077374996
frc6936,2899.0606663502112
frc1014,-1254.2895329794042
frc4504,1000.8271732057469
frc4601,-2880.153051961801
frc6834,-3724.257172673261
frc148,5897.237306980704
frc4153,5896.548198966546
frc3310,7168.748377957077
frc7535,-1254.1789604499404
frc7534,1687.1640560087496
frc6369,8740.270106777461
frc9080,4072.2032872774444
frc9105,5266.4620858682865
frc5411,5973.662966833689
frc6974,-475.30502932101075
frc8528,1687.304722122849
frc5613,7757.119111195874
frc7271,-1253.7994350824224
frc9299,-4536.44523057937
frc4251,-2061.996497754221
frc4063,5266.014008959116
frc8818,-3724.098235385319
frc3481,2899.215789370645
frc8019,5267.699211065034
frc4219,7168.879648903113
frc8819,-1253.5871394611936
frc8879,1687.4711118082819
frc2969,-474.9759809678973
frc2657,-474.85956763724863
frc9051,5265.107519230361
frc492,6544.13347846133
frc7461,7169.967358397468
frc4692,3481.0808497048283
frc3876,278.0609624143313
frc6076,278.22400674598373
frc8020,2900.2706441153628
frc846,1687.646269754493
frc6000,1687.7850002921882
frc4501,3481.71823778838
frc6833,4664.063115505151
frc597,4099.983089826479
frc6904,1687.9239808432733
frc207,-2879.7336678252573
frc4470,-1252.9314306683725
frc702,1004.6663007827779
frc606,-2061.3498086678896
frc5124,4075.4980440556037
frc3408,-3723.8694925296577
frc5500,-473.9233751644921
frc7185,-2061.241944047952
frc4964,-1252.345399932108
frc980,2316.2006818237996
frc1197,2901.983333563059
frc8898,-1252.2374043789503
frc7611,-3723.8038369415135
frc9172,-3723.7394563537673
frc8600,-2879.0500815602886
frc4999,-3723.5127192792947
frc1759,-2060.607318935803
frc5669,-2878.6997121468876
frc5507,4671.872735919998
frc971,4083.3924668287173
frc1351,3484.8802899263196
frc581,4672.377490627096
frc115,5266.879074325716
frc114,4078.5425088912084
frc604,7124.477438716365
frc649,5901.0165548461355
frc2854,1689.183066719155
frc6962,2317.808135234889
frc8852,1005.7919717975902
frc8404,2903.6773820962294
frc9038,4078.6037059421196
frc8169,1690.4390137494213
frc8751,279.4661627866392
frc8793,2903.797072730583
frc1967,279.62608990921575
frc5924,5267.34559096061
frc841,2320.364086235917
frc9006,-472.8902402569972
frc4186,-2878.6147039313432
frc6418,1006.9973095019093
frc7245,1691.7023926853656
frc8016,3370.2316002489943
frc5700,1007.7458234388805
frc9114,-472.7284316069081
frc4669,-472.6145675242302
frc299,-2060.3379304620257
frc4765,-2060.2359641677845
frc9125,7107.512788293202
frc3045,281.2295778138524
frc6619,-472.15199837146287
frc8045,-1250.6128547356916
frc8840,2904.833940869812
frc4159,1691.9806841742509
frc9111,-471.93128136966095
frc4904,-1250.2367812765233
frc9143,2904.8816984538066
frc5430,3486.1474530461637
frc1700,3486.1604491285625
frc1771,5901.0670776264415
frc1414,7231.929692358847
frc5109,3486.1718990282566
frc1261,5267.53106331973
frc1746,6992.831562961226
frc5293,4677.115198129828
frc6829,5267.7300160565255
frc1795,-1250.1309960134297
frc8736,1692.507029820039
frc5651,-2059.454688520802
frc2415,2323.6094148812335
frc6925,281.74973201281216
frc8577,-471.2572563610481
frc7676,-1249.64831147752
frc8849,-471.0376880665825
frc9293,5267.350651317647
frc9057,-470.92545138427977
frc6905,-1249.0049673374124
frc133,9855.998545631572
frc58,7152.802067460579
frc172,6550.1976264059895
frc4546,1009.5615921238515
frc1729,7760.406864526283
frc97,1693.3871259962234
frc4311,1010.353246393392
frc3205,7759.029261074949
frc3323,2324.2034863065805
frc5563,1694.606130453503
frc5735,4082.0218858314556
frc4176,2909.119507613949
frc5459,5266.8072395699055
frc5347,-2058.8970241760057
frc5422,3487.982427712158
frc4905,4220.839279422851
frc3623,1011.1579854110216
frc5265,1695.0639743507368
frc7822,3488.3113324471747
frc3958,1011.9435947758722
frc6201,2326.304690846325
frc4169,1696.2774708837433
frc2084,1696.3958098054804
frc1761,-470.6826839863501
frc1721,284.34236917345555
frc9198,3488.3422524573334
frc8030,284.49478730329713
frc9297,-469.8838665523595
frc6894,5266.55786502512
frc6214,-469.7730195348239
frc6512,-2877.7056370068485
frc9296,-2058.711802308335
frc7270,-4535.343754072
frc7763,-1247.8748889551161
frc9032,-2877.4161396831496
frc7715,-2058.3092571261727
frc6240,-2058.2124561613277
frc8757,2327.3466385085985
frc4534,284.98869810724295
frc5607,5266.065329582073
frc1403,5905.413011203849
frc316,6636.286902474363
frc6897,5905.12148267409
frc2495,5269.919553457771
frc2554,-2876.926161236482
frc293,7757.2366678665385
frc1812,7755.861826483204
frc2191,-469.20900195140774
frc714,-469.09887524215037
frc8704,285.47874057277454
frc9015,2913.3800478293238
frc8075,1014.1730922733499
frc4652,1014.3602521369667
frc87,3489.007307883592
frc1089,6551.119105789697
frc8714,-468.6368557693923
frc5666,4685.940113217615
frc2016,286.6511997103988
frc5624,1697.966416980026
frc303,3489.0446488165703
frc1626,-468.18669866828304
frc8707,-1246.4670180009769
frc1257,1015.3477144337513
frc8130,-4535.263894897014
frc7587,287.40574115974414
frc3683,4712.011661171679
frc4907,5907.128117831987
frc5406,5906.546834137781
frc5024,5310.585123755743
frc4917,6551.549129983906
frc3756,287.55199032333843
frc8089,1015.9370887510212
frc5870,4687.074481856815
frc2708,4090.915310832212
frc6070,-467.27603188475234
frc8884,2915.4241713668257
frc4992,5907.088950084876
frc4617,2915.411325545135
frc9263,5272.295665236242
frc6854,4688.747215962541
frc7475,2331.0330177455203
frc6725,-467.1685320521016
frc6162,-2057.7964187471966
frc8789,2916.029786537326
frc1310,6551.453656951083
frc6978,7161.802659320257
frc6977,-1245.7101131051224
frc2706,5272.584553316388
frc5032,2332.153365994184
frc7136,5909.014045989269
frc4343,6552.5823020438465
frc2852,1700.3658920893329
frc6135,-466.949902656176
frc8574,288.64346918377
frc2198,-466.50360076306134
frc4308,3491.9524268817877
frc8729,4689.782150370478
frc5596,4093.7543299892486
frc4373,5273.8037911246465
frc5401,4691.419872729796
frc834,5910.232877911731
frc2722,5909.650854713896
frc321,5275.88300662621
frc4575,1016.9590794704399
frc1168,-1245.0632787090362
frc1712,7755.364859908765
frc203,3492.9080712898012
frc4342,7192.209353305731
frc486,6554.028685191628
frc9014,3492.8932567543347
frc9094,7163.275440932339
frc8771,1700.794648469704
frc9027,5910.863339890379
frc2720,7162.217248418016
frc1727,6565.199092874371
frc686,6555.910841421869
frc7770,5912.185342240538
frc2186,-2876.6337613009787
frc4472,7756.694339815419
frc4541,5911.59540033044
frc1719,1017.7324436964075
frc612,4692.599588618482
frc2421,5278.987577634349
frc339,1701.2151090857344
frc5115,3492.920980986577
frc5243,-466.2752353770367
frc8590,289.99891059636394
frc8726,7164.205550529669
frc6882,290.14060814547753
frc116,5278.458052240358
frc2988,-1244.6847533267637
frc1418,7163.1276536290825
frc3793,290.28311532968354
frc3748,1701.3370014942268
frc2849,1701.4452981260583
frc9072,1020.5680643907301
frc8197,-2056.937619389781
frc5804,4825.324789935834
frc1599,6648.734992568439
frc384,6631.585045879143
frc617,3492.926838170955
frc6189,290.8608940209803
frc1522,-464.6961775735214
frc1610,5913.553896143816
frc9214,-3722.2650719701396
frc2998,-464.59200976514865
frc7429,291.3414689090752
frc4286,-3722.2023538686844
frc2068,1020.9142194123931
frc1793,3492.9174489724214
frc5954,291.9029741712212
frc4464,-4534.7882178710715
frc539,1021.2919010099089
frc2890,292.4624662221388
frc2912,-5310.543563753198
frc3663,5912.967838734853
frc1983,5326.719622777837
frc2907,1702.516787742242
frc3588,292.6073291854595
frc4918,9085.815475491989
frc2557,7163.922369213498
frc8386,-2876.2190505615868
frc4579,292.7428061649156
frc5683,1022.669404226612
frc9023,2335.2050070875043
frc5937,293.29710939332296
frc4469,5913.12211060103
frc948,5915.372504056407
frc8303,293.43087979756245
frc1294,4099.463636768674
frc8896,-3721.8819221294816
frc3219,1703.7290853576667
frc3786,-462.09175524514035
frc2929,293.74613008871705
frc3393,-461.65104111799917
frc8302,-1243.3527078308691
frc2872,3493.7896647386274
frc870,6562.8016517072865
frc3171,5282.99650186989
frc5736,4100.091110616413
frc3950,2335.7883221200864
frc7539,4100.079078839837
frc333,4701.086476898348
frc1468,5136.9153421362325
frc4458,1024.0788050368124
frc4122,5235.1923895195305
frc8595,1704.936591487648
frc9016,1705.0356334778635
frc810,294.4879763226772
frc8267,-2056.526145465315
frc527,1025.6446438242506
frc2875,4101.218319407345
frc1155,-3721.620818419387
frc369,2337.001205933262
frc329,4101.197573160078
frc7673,295.0362560983279
frc7759,-1243.140924770439
frc2347,295.1680883928774
frc7004,-2875.8033113942993
frc496,-2056.126531865246
frc6423,-460.2867769230907
frc334,-2056.033380893613
frc2638,5853.017527632652
frc545,-1242.5521143996168
frc1546,-2875.3125378261348
frc2265,-2055.63352682055
frc6593,-1242.3479200289094
frc5659,-2055.3187910471397
frc28,3492.7928138170128
frc2869,4101.703043501467
frc2161,-2874.813919714672
frc3137,-2874.732846877175
frc8760,-2874.651706538957
frc2027,-2874.5704989748106
frc569,-3720.7674703905263
frc7497,-2874.4256124564836
frc5016,-459.9582565943806
frc6401,1026.2372233525064
frc6969,-1241.8677611905107
frc6947,1026.4007152598317
frc3944,1026.5636864998942
frc6352,4063.6511821647537
frc8848,1026.7350510467343
frc8021,-1241.7717891528632
frc1726,297.36199822892706
frc2375,2337.1780136643715
frc6127,-459.26905087020924
frc698,-2874.3406061067103
frc6656,297.66485292132654
frc5539,297.7911453969181
frc3577,297.9171258065588
frc7703,-458.14639150933056
frc2647,-1241.1166790329426
frc8012,-2874.2573804000567
frc6920,2927.89317431111
frc8334,1027.7296087646948
frc1977,298.63410188823764
frc2036,298.75854000565056
frc662,-457.2463122322875
frc9068,4696.255287854786
frc5493,-457.1590135865888
frc3807,-2053.967727896756
frc159,299.2322694908112
frc1799,2337.763785280566
frc2261,-1240.344031706708
frc1303,-1240.2499399506503
frc4388,299.3581299908905
frc5763,299.48150411211833
frc2594,-2053.4146666643837
frc2083,2928.4614703955262
frc7243,-2053.3272463662533
frc9112,1028.9092457674124
frc7479,-2053.2402497850308
frc7485,-455.797070648032
frc7737,-455.70635891167865
frc368,5279.512664639425
frc2853,4101.787684943906
frc2438,4707.824495989857
frc7632,2339.3616794039235
frc9012,3501.680826597662
frc8725,2930.1285768387593
frc3721,1710.6671405502013
frc8503,2930.0700810675935
frc2477,1710.7834986384426
frc6909,1102.4696728998802
frc7551,-1239.2770700800666
frc7724,1711.2152077386356
frc8806,1032.098563406838
frc2348,1032.251148860246
frc6704,-1239.1839250166663
frc2090,-2873.3210254588457
frc2441,1711.9444719953399
frc2445,4103.3997799173
frc9158,-2052.616789651712
frc9019,2930.0843154162085
frc8853,-2873.0387930607167
frc8615,-1238.977920690202
frc2896,-2872.9568404248994
frc7541,2930.0141322155314
frc9092,1037.5570750348534
frc2846,2929.943159676232
frc4646,3505.9153824264176
frc5935,1712.4626043535438
frc171,4708.2052099248485
frc8766,-455.24750747703706
frc4859,1712.5494013115738
frc1785,3505.8873089617473
frc8024,301.9759068491884
frc2957,302.09475696730885
frc6732,1712.6457927096121
frc8824,302.2221518763655
frc5275,-2872.876615572206
frc6419,1035.7046212421367
frc8770,-454.1232803080852
frc4674,-454.034634104263
frc8737,-1238.0558967087857
frc9061,-1237.9641455630133
frc5914,-453.7123166684691
frc8298,303.28553764685086
frc5041,-453.28220920215904
frc4021,1036.0657638807943
frc8821,-453.1889444033776
frc6455,-1237.052372662082
frc4260,-1236.9619488010148
frc8822,304.1689423774402
frc7309,-452.52646096471483
frc7531,-2051.1390735379064
frc8608,8308.705470801006
frc3302,-452.43815315162726
frc9177,-2051.0531967434003
frc7203,-1236.102643036747
frc1504,2931.971946887736
frc9215,5912.954510690194
frc4810,3506.4877463528073
frc7811,1713.418914423782
frc5067,-452.23243584504615
frc5256,-1235.7411122705905
frc7658,3506.424164255307
frc9238,1713.5069808632145
frc9278,2350.068590169378
frc6190,304.83660868021343
frc6113,1037.8415896410984
frc5231,-451.6836991575069
frc5509,-2050.511608504315
frc6090,6009.092821347603
frc107,4108.407842917974
frc9222,-1235.2655923163525
frc7248,305.5388957425494
frc6114,1714.688863629782
frc4395,1038.7908659759453
frc9206,2350.593990486218
frc1986,5904.667190118339
frc5809,4107.110882695492
frc4455,2350.6462715190996
frc1810,2350.6957398374543
frc4480,1717.3997407281954
frc5918,2351.2018950795527
frc6817,400.8260736122747
frc31,-451.0067128175461
frc5968,307.43235893414743
frc7577,1040.0167571800268
frc7669,-2050.20027489802
frc4401,-4534.048331298625
frc8748,-450.5776539464632
frc6199,-3719.452741556297
frc3522,-4533.773374635428
frc6605,-1234.513134924685
frc9120,4709.028255758916
frc9134,4709.038366830085
frc7687,-2871.9035916236394
frc9301,-5310.000580292389
frc7161,-3719.108268529166
frc7037,-3719.049031358293
frc6896,-4533.24102238148
frc8558,-1234.4257252756818
frc7653,-2871.6925840629087
frc7018,3476.2037282111487
frc9103,-4533.130308624967
frc8290,-5309.355184076771
frc6483,-3718.5906257064994
frc8266,-4532.808317974682
frc8105,-3718.436048750995
frc6652,2351.1344483066937
frc6200,-4532.531528554511
frc7040,-3718.287020529924
frc3419,2351.180481551018
frc2601,2351.223727359079
frc6911,1040.0731526054428
frc5298,-2049.521099836696
frc353,4708.680500512557
frc871,1721.2169516559718
frc1796,4110.708641303471
frc263,1040.8046584960741
frc564,1040.938753807326
frc3624,1721.9390633172945
frc3204,-450.3645295277937
frc4571,5908.734435696492
frc1554,309.4586110839155
frc8739,4110.626126055882
frc601,309.5641335230242
frc7717,-1234.0180852770466
frc358,-449.48690446791824
frc5099,-3718.226396995701
frc2487,-1233.6590912928214
frc9184,-2871.167497394971
frc1880,309.85115254739384
frc1803,-2048.8981316621316
frc5599,-2870.886659351117
frc287,2352.223007494787
frc884,-3717.8390600621337
frc514,-4531.859325099134
frc4567,-4531.785872583399
frc6636,-3717.4099781226664
frc4678,7759.320349947106
frc2609,4711.289951874761
frc7722,4111.570295490975
frc8081,4111.487906243291
frc5912,1722.796414338842
frc772,5905.073403185346
frc7623,1042.9136821954114
frc5408,-448.9416468085596
frc7022,4710.925235338231
frc7509,-2048.733194303782
frc8764,7165.316565692324
frc8765,310.5547922672052
frc9062,1806.9688684495754
frc7058,-2048.6542486712533
frc6875,2353.8610921576774
frc6992,-3717.5249436001072
frc7520,-448.51979738276845
frc4940,1043.5792310562376
frc4748,-1232.6835559326496
frc5261,5289.70295372742
frc7691,1043.7084502383175
frc8392,-1232.597875388661
frc7312,4112.680656690241
frc5070,-1232.5122728235167
frc5908,-3717.465680063052
frc8144,-2870.1380944768935
frc9137,-448.0706316484898
frc6381,4712.504500233177
frc8847,5754.808731021761
frc7915,-1232.1546286582118
frc8531,1726.8498223209524
frc7900,3512.185162599046
frc2194,5905.438234824843
frc8701,1044.4260611765706
frc1306,1727.231022067731
frc5096,312.28029841332875
frc3596,312.3813605064347
frc1091,312.4823427574552
frc6643,-1232.0588410556525
frc6223,1045.7765333610075
frc254,6567.890545947534
frc766,1045.901525310542
frc2489,3489.0158075765307
frc7667,-446.7228698864064
frc3257,1727.9570342028067
frc2204,313.59565550715956
frc1458,2945.020862852058
frc1280,2356.4582538173363
frc5458,5908.233364224323
frc5728,313.69480058372477
frc6981,1047.054650784306
frc6941,314.2030871777749
frc2141,-1231.6922626170413
frc2035,314.30244939260314
frc8091,-445.16193721852807
frc7528,314.5831018414162
frc199,1729.169950054344
frc1662,1048.4001977146545
frc7401,1048.5207384932082
frc2367,315.5041047458924
frc253,-444.3941719528103
frc751,2356.9745488076305
frc3482,1048.8704024451613
frc4643,-444.31299382985696
frc7686,-2047.1130692602617
frc6417,3512.4038721253105
frc5474,1048.9932435644123
frc4419,4568.538991773737
frc3749,4117.085017074934
frc7589,-1230.6699301186902
frc5993,2357.256968674351
frc1972,-444.1101845826628
frc2658,2357.285767370636
frc6515,-444.03397246455756
frc3704,-443.9576275073085
frc3341,317.17114312420955
frc8119,-1229.768650103891
frc8870,-1229.6865392744796
frc6885,-2869.84284801989
frc2984,-443.301358371164
frc2827,-1229.332368232541
frc8537,-2869.763468112929
frc3965,-1229.2498552420147
frc4919,-1229.167940113594
frc8788,1049.3682870544926
frc2556,1049.4884361798056
frc4707,-442.85529832281753
frc5276,3513.4866360586907
frc4179,-442.7797653084469
frc9135,4117.545627222419
frc3164,-2045.480575609659
frc6107,1733.5913692847807
frc2973,2357.8438801121683
frc9313,1050.2069073435011
frc8775,319.22265715456444
frc8778,-442.3615042639765
frc6184,-442.28635855238986
frc9300,-2869.4796077307506
frc5722,-1227.882440502446
frc447,4711.256906935246
frc4485,5294.822019966803
frc7198,1734.758445305212
frc1757,4856.366428205602
frc8567,9439.21432405868
frc190,2949.863654795942
frc1250,4118.999661025265
frc818,6567.906905142914
frc1188,2950.4303601447077
frc2851,2950.2565326887325
frc9212,-1227.7978926824562
frc6089,1051.1223241265732
frc9205,320.10131129581157
frc6152,5295.500531409744
frc9252,320.1899560365563
frc7716,320.2786112669023
frc8364,1051.8843770833028
frc5214,-440.953902890993
frc4758,-3716.7411334501
frc5619,-440.8807450599803
frc5239,1052.0054388912881
frc8826,-2044.8490642629492
frc8115,1052.1214963355171
frc6566,1736.2059608837626
frc8623,1052.810275688771
frc5225,322.39211704163347
frc3082,2950.0839908300854
frc2143,4118.990866870654
frc3130,4118.8561370499065
frc3751,2950.008375542485
frc6749,2949.842532784367
frc2450,-2044.7761873007184
frc6166,2364.9937626394385
frc3848,2364.986523135561
frc3723,1738.2616304090227
frc6709,322.4858167382332
frc6324,8308.499409540751
frc9101,6567.103239212832
frc4034,-1226.9268689774271
frc5457,-439.9956775609664
frc8630,1053.9666174792783
frc1647,323.1693264250888
frc204,-439.5823386237059
frc4750,-2044.4692018139388
frc6921,5294.949524585588
frc8721,-1226.18542710778
frc9100,-1226.1072602751913
frc4285,4718.99078584337
frc6943,1054.2978442366284
frc8588,-439.26100166396066
frc3340,1738.9542983801591
frc1989,1738.9774591493713
frc8706,-2043.9357649560432
frc1374,3521.750016852016
frc1334,6566.3904365060425
frc6865,4075.951079744387
frc3560,-439.18778263329926
frc6110,1055.5685068922958
frc7285,3961.2017037071273
frc9124,1055.7077091095712
frc7576,-2043.8622899953523
frc6014,-4530.915557227142
frc8079,-3716.580015160406
frc6436,-439.1032480526722
frc9077,-3716.5216009320834
frc5655,-2868.1569520879734
frc6940,-1224.9812832451648
frc6353,-6069.210918077817
frc8796,-3716.300370770999
frc6459,-3716.241860672018
frc7748,2361.6512067450585
frc8862,-4530.025268313779
frc8173,-3716.0581964318917
frc6415,-6068.780986619588
frc9232,-4529.756059681848
frc6024,3523.1053188842047
frc8159,2953.7303167425757
frc8500,-2867.9014911165186
frc8798,-2867.8257169167737
frc9247,-3715.558974246923
frc9231,-6068.378345176235
frc8015,886.1733282412137
frc2905,3524.7185845611375
frc6989,4719.446706816365
frc9265,-5307.484842264983
frc9026,-2043.5631215147573
frc9029,-4529.380539136404
frc8240,-4529.3099099398205
frc7466,-4529.239008417747
frc8146,-4529.167835861496
frc7742,-4529.096393556374
frc8263,-4529.024682781434
frc6430,-6067.941928027491
frc8800,-6067.526132971219
frc9185,-4528.952645335794
frc8863,-5306.128790350066
frc7729,-6067.103218680818
frc6025,-6066.675957749645
frc6431,-1504.254849872876
frc9095,-5305.781037670169
frc8754,-5305.573184440089
frc8264,-1227.6007684189515
frc7292,-6066.255404438213
frc7683,-6065.8394536914775
frc9089,-4528.681274435057
frc8209,-6065.423404383442
frc5827,7167.851369460144
frc8051,-439.73253792142657
frc3070,6566.934587064045
frc4180,-2043.134335659434
frc8032,1053.1667214435597
frc8832,-439.6535915944708
frc6057,326.1023219296469
frc4384,326.1718346910759
frc7813,-1226.8604709526783
frc6838,5295.799009855502
frc6985,-2867.506064050778
frc7444,5295.476491937771
frc9233,-2867.429636294275
frc9024,-3714.43809720057
frc7758,-5305.189594018455
frc8743,-3714.3802369593263
frc9001,-3714.3226441781294
frc8084,-5304.978648186738
frc9132,-5304.770269352523
frc7201,-3714.2640076993694
frc7086,-3714.206132535026
frc7035,-4527.473221030706
frc7672,-4527.402692577556
frc8780,-4527.331891332199
frc6228,-4527.260818607169
frc8759,-4527.189475707558
frc9264,-3713.6793948295003
frc8261,-5303.751828554769
frc9025,-5303.5451922558195
frc8182,-5303.338196308761
frc8092,-5303.130839842825
frc9093,-4526.7251060625
frc7439,-4526.6539180393365
frc6232,-4526.582460594049
frc8859,-4526.510735021796
frc8151,-2042.6655330357733
frc8747,-4526.438730289937
frc8856,-6064.947012990123
frc7296,-6064.53049221698
frc8070,-6064.11396243544
frc9074,-6063.697423636259
frc8308,-5302.107345184002
frc8058,-5301.901655772669
frc5773,-6063.267260596976
frc8795,-5301.691617443091
frc8158,-5301.485173515218
frc8783,-5301.278353868971
frc3669,1053.7276354996156
frc8888,4721.672582397386
frc2404,2954.6547301453356
frc981,1741.4238904096453
frc8060,326.6720133663417
frc4255,4721.253924759516
frc6814,1054.6218708536894
frc2643,1741.7642748112714
frc6059,2369.4789004102754
frc4171,-438.4509644504162
frc852,2955.2073750408695
frc5171,3526.1844197629625
frc6884,1742.6177122231006
frc6665,2371.03130533241
frc6998,4720.8522323365205
frc5027,2370.998177881815
frc7413,-1226.3861032177667
frc8814,2957.543127334492
frc8011,2957.343903588759
frc1566,2373.044942662802
frc5480,327.36700521271365
frc2130,327.4350198208456
frc8550,1745.1245824874502
frc9243,327.51179331724126
frc3006,-1226.2945267310827
frc9314,-1226.2129133281842
frc8551,-1226.1311970300853
frc8839,-1226.0493781359817
frc5871,-2866.7350980240926
frc8756,-3712.989978499618
frc3562,-4525.925371587314
frc5863,3527.6283369186986
frc6068,1745.1360391773676
frc8118,1745.1430815820231
frc9240,1745.1511231096115
frc3606,-436.78231432015093
frc5971,-436.71376585573876
frc7288,-436.6450417900164
frc5965,1058.8613295166476
frc1818,1745.488332821916
frc9309,328.60167725002043
frc9153,1059.705838799771
frc7661,-1225.1682024471063
frc5785,-2866.591058913828
frc7850,1059.8582180097644
frc2181,1059.9592546432623
frc4664,1060.0604871671908
frc5434,4707.952083164033
frc4549,330.3504967336125
frc8234,330.4136929238484
frc3206,2375.569341722978
frc7258,7165.610442668522
frc3007,-2041.0052922102177
frc8787,-2040.947594906684
frc2518,-1224.8300255960994
frc4277,-435.30026165429575
frc7019,-2866.1052971061313
frc2855,-435.2333868688397
frc7849,-2040.5659873433756
frc3871,-435.1653108960572
frc5996,-2040.5062735545691
frc2207,-1223.7138905930938
frc4215,-1223.634848910756
frc3454,-3712.5087568690906
frc2606,-2039.9853283505681
frc3610,-2039.9287225931848
frc3407,-2039.8720676746768
frc2549,-3712.4478993081284
frc2500,-3712.3910382161175
frc2879,-2039.8144320625295
frc3202,-3712.3326184947214
frc2498,-1223.0818353469815
frc9157,-2864.5295339578493
frc4225,-2864.4567848495853
frc4632,-2864.3839427662783
frc2513,-4525.0788008372165
frc3038,-3711.6949373891716
frc5278,-2039.26264120676
frc3018,-3711.63713298566
frc2515,-3711.5805406703844
frc3278,-4524.4316038456
frc2225,-5300.582932877724
frc1825,4124.628545285299
frc9316,4124.455798046176
frc1802,5893.449464834265
frc2345,2375.52320724182
frc7064,331.0517154330315
frc937,-1222.87928262397
frc1984,331.1163193876081
frc2001,-1222.7971114157701
frc6843,-2038.744988856294
frc3172,331.18123630845696
frc3009,331.24497574946616
frc7183,2375.475678859766
frc8717,1140.8606770655456
frc9287,4720.982314692228
frc9002,1749.553862267976
frc5429,1749.5486229269277
frc7423,1749.5445222290311
frc8387,3529.537615247665
frc6519,1064.4613586436005
frc7077,-433.14202655301983
frc9151,1064.5565985841383
frc8022,-2038.6870714550118
frc7425,332.54701787390024
frc6825,332.6085189254439
frc5049,332.6703278572527
frc6824,-1222.1999082521738
frc988,-2038.4017781087734
frc7422,-431.9377007670487
frc8720,-431.8756982867952
frc9018,-2863.28288498953
frc7654,-2863.2113348867583
frc7522,2377.0823869402666
frc7718,-431.81346732654185
frc7504,3529.3678949059968
frc4860,1065.3470989880532
frc7318,1751.3533872472494
frc5881,333.72941253488324
