"num","team","epa_rank","total_epa","norm_epa","unitless_epa","auto_epa","teleop_epa","endgame_epa","rp_1_epa","rp_2_epa","next_event_key","next_event_name","next_event_week","record","winrate"
"9648","Tigers Robotics","1581","15.3","1507","1503","3.6","11.1","0.5","0.05","0.08","N/A","N/A","N/A","10-14-0","0.417"
"3695","Foximus Prime","1582","15.3","1507","1503","5.1","8.3","1.8","0.02","-0.06","N/A","N/A","N/A","5-6-0","0.455"
"4904","Bot-Provoking","1583","15.3","1507","1503","4","9.9","1.4","0.07","-0.02","N/A","N/A","N/A","6-13-0","0.316"
"3891","Rodeo Robotics","1584","15.3","1507","1503","4.7","9.6","1.1","0.32","-0.03","N/A","N/A","N/A","6-7-0","0.462"
"5417","Eagle Robotics","1585","15.3","1507","1503","5.6","8.8","0.9","-0.12","0.03","N/A","N/A","N/A","16-23-0","0.410"
"4653","Ironmen Robotics","1586","15.3","1507","1503","7.5","6","1.7","-0.02","0.04","N/A","N/A","N/A","9-20-0","0.310"
"9050","Tucanus","1587","15.3","1507","1503","6.9","7.9","0.6","-0.01","-0.11","N/A","N/A","N/A","5-3-0","0.625"
"342","Burning Magnetos","1588","15.2","1507","1503","4.3","9.5","1.4","0.11","-0.13","N/A","N/A","N/A","22-21-0","0.512"
"6744","Mehlville Pi","1589","15.2","1507","1503","4.1","9.2","1.9","0.16","-0.07","N/A","N/A","N/A","5-7-0","0.417"
"6873","The Generals","1590","15.2","1507","1503","5.2","9.8","0.3","0.06","0.17","N/A","N/A","N/A","8-7-0","0.533"
"1014","Bad Robots","1591","15.2","1507","1503","5.9","6.3","3","-0.21","0.21","N/A","N/A","N/A","15-22-1","0.408"
"2198","Paradigm Shift Robotics","1592","15.2","1506","1502","6.3","6.9","2","-0.1","-0.16","N/A","N/A","N/A","19-21-1","0.476"
"2230","General Angels","1593","15.2","1506","1502","6.6","6.8","1.9","-0.01","0.18","N/A","N/A","N/A","9-18-0","0.333"
"7538","Metal Mountain","1594","15.2","1506","1502","6.2","7.7","1.3","0.11","-0.08","N/A","N/A","N/A","19-24-0","0.442"
"9024","Callister","1595","15.2","1506","1502","6.3","7.9","1.1","0.02","-0.02","N/A","N/A","N/A","10-13-0","0.435"
"9116","The Canucks & Bolts","1596","15.2","1506","1502","6.2","7.3","1.7","0.04","0.03","N/A","N/A","N/A","15-17-2","0.471"
"4215","TRIBOTS","1597","15.2","1506","1502","6.5","8.1","0.6","0.09","-0.09","N/A","N/A","N/A","4-5-0","0.444"
"9054","Johnson City Joules","1598","15.2","1506","1502","4.3","8.4","2.4","-0.02","0.14","N/A","N/A","N/A","20-25-0","0.444"
"6936","Innovation Vault 6936","1599","15.2","1506","1502","7.4","4.9","3","0.06","0.08","N/A","N/A","N/A","4-7-0","0.364"
"5547","The Talons","1600","15.2","1506","1502","5.2","8.8","1.1","0.08","-0.06","N/A","N/A","N/A","15-15-0","0.500"
"7619","illumiBOTi","1601","15.2","1506","1502","5.3","8.7","1.3","0.15","-0.1","N/A","N/A","N/A","8-11-0","0.421"
"1091","Oriole Assault","1602","15.2","1506","1502","5.5","7.2","2.5","0.15","0.14","N/A","N/A","N/A","10-9-1","0.525"
"3843","ROBO RACERS","1603","15.2","1506","1502","8.3","6","0.9","0","-0.05","N/A","N/A","N/A","14-15-1","0.483"
"8736","The Mechanisms","1604","15.2","1506","1502","5.8","8.8","0.5","0.1","-0.04","N/A","N/A","N/A","19-24-0","0.442"
"5800","Magic Island Robotics","1605","15.1","1506","1501","6.5","8.1","0.5","0.07","-0.02","N/A","N/A","N/A","12-12-0","0.500"
"4153","Project Y","1606","15.1","1506","1501","5.3","8.6","1.2","0.07","0.15","N/A","N/A","N/A","22-21-0","0.512"
"5141","GRIFFINITE","1607","15.1","1506","1501","6","7.1","2.1","0.17","0.02","N/A","N/A","N/A","14-13-0","0.519"
"7086","IOROBOT","1608","15.1","1506","1501","6.4","7.5","1.2","-0.01","-0.01","N/A","N/A","N/A","5-4-0","0.556"
"4992","Sparbotics","1609","15.1","1505","1501","5.8","5.7","3.6","0.01","0.19","N/A","N/A","N/A","16-26-0","0.381"
"5410","Eaglebotics","1610","15.1","1505","1501","7","6","2","0.03","-0.16","N/A","N/A","N/A","17-18-0","0.486"
"9491","Silver Creek","1611","15.1","1505","1501","5.3","7.1","2.8","0.01","0.12","N/A","N/A","N/A","15-23-0","0.395"
"3035","Droid Rage","1612","15.1","1505","1501","7.9","6.4","0.8","0.09","-0.09","N/A","N/A","N/A","18-24-0","0.429"
"3166","First Year Ravens","1613","15.1","1505","1501","4.5","8.5","2","0.07","0.1","N/A","N/A","N/A","11-12-0","0.478"
"1559","Devil Tech","1614","15.1","1505","1501","4.9","8.3","1.9","0.11","-0.01","N/A","N/A","N/A","14-14-0","0.500"
"3952","Troy Robotics","1615","15.1","1505","1501","7","6.2","1.9","0.14","-0.11","N/A","N/A","N/A","3-6-0","0.333"
"6621","6621- Artemis Robotics","1616","15.1","1505","1501","4.3","8.6","2.2","0.13","0.03","N/A","N/A","N/A","8-10-0","0.444"
"7094","Alpha Omega","1617","15.1","1505","1501","6.9","6.6","1.5","0.06","-0.09","N/A","N/A","N/A","14-12-0","0.538"
"533","The PSIcotics","1618","15.1","1505","1500","6.6","7.2","1.3","0.03","-0.05","N/A","N/A","N/A","6-13-0","0.316"
"7658","MagiTech","1619","15.1","1505","1500","4.8","7.7","2.6","0.14","0.12","N/A","N/A","N/A","12-15-1","0.446"
"9492","LadyTalons","1620","15","1505","1500","3.8","9.4","1.8","0.14","-0.14","N/A","N/A","N/A","18-24-0","0.429"
"4821","cyberUs","1621","15","1505","1500","7","6.4","1.7","0.02","-0.01","N/A","N/A","N/A","13-16-0","0.448"
"6099","Knight Riders","1622","15","1505","1500","7","6.9","1.1","0.03","-0.18","N/A","N/A","N/A","12-17-1","0.417"
"9750","ED Robotics","1623","15","1505","1500","2.6","11.3","1.1","0.3","-0.06","N/A","N/A","N/A","4-5-0","0.444"
"2839","Daedalus","1624","15","1505","1500","3.2","9.3","2.5","0.14","0.02","N/A","N/A","N/A","11-12-0","0.478"
"9500","G28 Robotics","1625","15","1505","1500","3.1","9.8","2.1","0.14","-0.14","N/A","N/A","N/A","23-24-1","0.490"
"5720","Jagobotics","1626","15","1505","1500","6.5","6.7","1.8","0.12","0","N/A","N/A","N/A","4-5-0","0.444"
"7673","Formosan Sika","1627","15","1504","1500","6.7","6.9","1.4","0.17","0.05","N/A","N/A","N/A","8-15-0","0.348"
"3482","Arrowbotics","1628","15","1504","1499","6.6","7.8","0.6","0.22","-0.04","N/A","N/A","N/A","10-12-1","0.457"
"6135","Arctos","1629","15","1504","1499","6.2","7.3","1.5","-0.01","0.02","N/A","N/A","N/A","15-27-0","0.357"
"5618","PLS","1630","15","1504","1499","4.8","7.7","2.4","0.33","-0.02","N/A","N/A","N/A","7-7-1","0.500"
"6704","Mid Pacific Owl Robotics","1631","14.9","1504","1499","6.6","7.6","0.8","0.13","-0.06","N/A","N/A","N/A","8-8-0","0.500"
"7183","W.A.R.","1632","14.9","1504","1499","4","10.1","0.8","0.22","-0.05","N/A","N/A","N/A","6-5-1","0.542"
"8569","Zhonghe","1633","14.9","1504","1499","7.1","6","1.9","0.08","0.07","N/A","N/A","N/A","3-7-1","0.318"
"2022","Titan Robotics","1634","14.9","1504","1499","5","8.7","1.2","0.26","-0.16","N/A","N/A","N/A","9-14-0","0.391"
"2574","RoboHuskie","1635","14.9","1504","1499","5.7","7.3","1.9","0.21","0","N/A","N/A","N/A","8-9-1","0.472"
"8077","Delmar Robotics Engineers A...","1636","14.9","1504","1499","4.8","7.3","2.8","0.1","-0.1","N/A","N/A","N/A","7-5-0","0.583"
"3712","RoboCats","1637","14.9","1504","1499","6.3","5.9","2.7","0.12","0","N/A","N/A","N/A","29-18-1","0.615"
"578","R-cubed  - Red Raider Robotics","1638","14.9","1504","1499","8.9","4.5","1.6","-0.2","-0.12","N/A","N/A","N/A","11-22-0","0.333"
"7691","TSA All Stars","1639","14.9","1504","1499","3.2","9.1","2.6","0","0.05","N/A","N/A","N/A","20-20-1","0.500"
"3566","Gone Fishin'","1640","14.9","1504","1498","4.5","8.6","1.8","0.16","0.08","N/A","N/A","N/A","13-14-1","0.482"
"6859","BML Robotics","1641","14.9","1504","1498","5.9","8.1","0.9","0.21","-0.17","N/A","N/A","N/A","12-15-1","0.446"
"4669","Galileo Robotics","1642","14.9","1504","1498","8.5","5.8","0.6","0.16","-0.14","N/A","N/A","N/A","8-11-0","0.421"
"6637","BetaWolves","1643","14.9","1503","1498","7","5.7","2.2","0","-0.1","N/A","N/A","N/A","13-15-0","0.464"
"9080","ENIGMA","1644","14.9","1503","1498","5.5","8.7","0.7","0.09","0.02","N/A","N/A","N/A","25-20-0","0.556"
"4575","Gemini","1645","14.9","1503","1498","6.9","6.9","1.1","-0.05","-0.05","N/A","N/A","N/A","25-22-1","0.531"
"4911","CyberKnights","1646","14.9","1503","1498","6.8","7.6","0.5","0.14","0.03","N/A","N/A","N/A","12-16-1","0.431"
"9469","LUMOS ROBOTICS","1647","14.9","1503","1498","5.9","7.9","1.1","0.09","0.08","N/A","N/A","N/A","6-5-0","0.545"
"2773","IronDogz","1648","14.8","1503","1498","4.7","8.7","1.5","0.13","-0.04","N/A","N/A","N/A","8-12-0","0.400"
"4175","Coded Summit","1649","14.8","1503","1498","5.3","7.5","2","0","-0.16","N/A","N/A","N/A","6-9-0","0.400"
"6014","ARC","1650","14.8","1503","1498","8.3","5.3","1.2","0.01","0.1","N/A","N/A","N/A","17-16-1","0.515"
"3681","Robo-Raiders","1651","14.8","1503","1498","7.4","4.4","3","0.13","0.37","N/A","N/A","N/A","14-15-0","0.483"
"9580","#ChangeTheNow","1652","14.8","1503","1498","5","7.7","2.1","0.08","0.17","N/A","N/A","N/A","22-18-1","0.549"
"25","Raider Robotix","1653","14.8","1503","1497","4.9","8.9","1","0.03","-0.1","N/A","N/A","N/A","13-17-0","0.433"
"9545","CARACAL ROBOTICS","1654","14.8","1503","1497","7.3","6.9","0.6","-0.07","-0.02","N/A","N/A","N/A","12-16-0","0.429"
"7019","Rubber Ducks","1655","14.8","1503","1497","6.1","7.1","1.6","0.15","-0.12","N/A","N/A","N/A","3-5-1","0.389"
"9763","Cast Iron Clippers","1656","14.8","1503","1497","3.7","8.5","2.6","0","-0.05","N/A","N/A","N/A","12-18-0","0.400"
"6184","Capital City Chaotic Coders","1657","14.8","1503","1497","6.9","6.9","1.1","0.01","-0.02","N/A","N/A","N/A","7-12-0","0.368"
"9085","SESI SENAI MEGA HARPY","1658","14.8","1503","1497","4.4","8.9","1.5","0.1","0","N/A","N/A","N/A","9-3-0","0.750"
"7849","Da Vinci's Creation","1659","14.8","1503","1497","6.9","7.4","0.4","0.21","-0.02","N/A","N/A","N/A","7-3-0","0.700"
"9663","Team Bosch","1660","14.8","1503","1497","6.9","6.6","1.2","0.17","-0.14","N/A","N/A","N/A","14-14-0","0.500"
"2027","Robotic Dragons","1661","14.8","1502","1497","5.2","7.5","2","-0.07","-0.08","N/A","N/A","N/A","4-6-0","0.400"
"3381","Droid Rage","1662","14.8","1502","1497","6.9","7.4","0.5","0.13","-0.04","N/A","N/A","N/A","12-9-1","0.568"
"7659","HNMCS Robotics","1663","14.8","1502","1497","5.1","7.5","2.1","-0.04","0.12","N/A","N/A","N/A","16-22-0","0.421"
"9297","BOGOBOTS","1664","14.8","1502","1497","7.6","6.8","0.3","0.01","0.04","N/A","N/A","N/A","22-25-0","0.468"
"128","The Botcats","1665","14.7","1502","1497","4.3","8.6","1.8","0.14","0.08","N/A","N/A","N/A","5-9-0","0.357"
"7110","Heights Bytes","1666","14.7","1502","1497","5.2","7.3","2.3","0.07","0.14","N/A","N/A","N/A","20-24-0","0.455"
"6479","AZTECH Robotics","1667","14.7","1502","1497","3.6","10.1","1","0.08","0.02","N/A","N/A","N/A","11-15-1","0.426"
"7687","Corcebots - Peñoles","1668","14.7","1502","1497","5.3","8.7","0.7","0.15","-0.14","N/A","N/A","N/A","4-8-0","0.333"
"8595","This Is How We Play","1669","14.7","1502","1497","5","7.5","2.3","0.34","0.06","N/A","N/A","N/A","7-14-0","0.333"
"4216","Blue Ops Robotics","1670","14.7","1502","1496","5.4","8.1","1.3","0.09","-0.03","N/A","N/A","N/A","14-13-0","0.519"
"4511","Power Amplified","1671","14.7","1502","1496","5","8.6","1.1","0.01","-0.11","N/A","N/A","N/A","6-5-0","0.545"
"4768","Cody Comets","1672","14.7","1502","1496","5.9","7","1.8","-0.12","0.13","N/A","N/A","N/A","16-15-0","0.516"
"8145","Tech Warriors","1673","14.7","1502","1496","6.6","6.8","1.3","0.1","-0.13","N/A","N/A","N/A","11-17-2","0.400"
"997","Spartan Robotics","1674","14.7","1502","1496","4.5","7.5","2.7","0.04","0.18","N/A","N/A","N/A","15-19-0","0.441"
"4835","Junkyard Dawgs","1675","14.7","1502","1496","4.5","9.5","0.8","0.13","-0.01","N/A","N/A","N/A","14-14-1","0.500"
"6436","PARS ROBOTICS","1676","14.7","1502","1496","3.8","9.7","1.2","-0.06","-0.09","N/A","N/A","N/A","9-5-0","0.643"
"7202","Cyber Orioles","1677","14.7","1502","1496","7.3","6","1.5","0.12","-0.19","N/A","N/A","N/A","7-19-0","0.269"
"6956","SHAM-ROCK-BOTICS ☘","1678","14.7","1502","1496","5.6","8.3","0.8","0.12","0.12","N/A","N/A","N/A","13-17-0","0.433"
"3083","Artemis","1679","14.7","1502","1496","5.5","6.9","2.3","0.09","0.07","N/A","N/A","N/A","18-23-0","0.439"
"3480","PrepaTec - ABTOMAT","1680","14.7","1502","1496","5.8","7.5","1.3","-0.08","-0.16","N/A","N/A","N/A","12-13-1","0.481"
"8879","REDBird Robotics","1681","14.7","1502","1496","6.8","6.4","1.5","-0.11","-0.18","N/A","N/A","N/A","14-16-1","0.468"
"9512","Horsepower","1682","14.7","1502","1496","6.5","8.1","0.1","-0.05","-0.17","N/A","N/A","N/A","19-22-0","0.463"
"8280","K9.0 Robotics","1683","14.6","1501","1495","6.4","5.9","2.3","-0.05","0.04","N/A","N/A","N/A","20-20-1","0.500"
"4664","Butler Bots","1684","14.6","1501","1495","5.7","8.5","0.5","0.03","0.06","N/A","N/A","N/A","4-4-1","0.500"
"698","Hamilton Microbots","1685","14.6","1501","1495","5.6","6.8","2.3","0.11","-0.03","N/A","N/A","N/A","8-18-0","0.308"
"9193","Kennedy","1686","14.6","1501","1495","6.9","7.1","0.7","0.08","0.02","N/A","N/A","N/A","12-14-0","0.462"
"2626","Evolution","1687","14.6","1501","1495","4.5","8.1","2","-0.02","0.15","N/A","N/A","N/A","5-8-0","0.385"
"2064","The Panther Project","1688","14.6","1501","1495","6.3","7.5","0.8","0.1","-0.2","N/A","N/A","N/A","13-15-0","0.464"
"41","RoboWarriors","1689","14.6","1501","1495","5.7","6.9","2.1","-0.09","0.01","N/A","N/A","N/A","13-19-0","0.406"
"3734","StarBots","1690","14.6","1501","1495","4.7","8.3","1.5","0.03","0.12","N/A","N/A","N/A","6-5-0","0.545"
"5887","PrepaTec-IMPERATOR","1691","14.6","1501","1495","4.4","9.6","0.6","0.12","-0.17","N/A","N/A","N/A","14-14-0","0.500"
"1322","GRAYT Leviathons (Genesee R...","1692","14.6","1501","1495","5.7","6.8","2.2","0.03","0.07","N/A","N/A","N/A","15-17-0","0.469"
"2640","HOTBOTZ","1693","14.6","1501","1495","5.3","7.2","2.1","0.13","-0.08","N/A","N/A","N/A","16-27-0","0.372"
"9572","CC Shambytes","1694","14.6","1501","1495","7","6.4","1.2","-0.03","-0.14","N/A","N/A","N/A","17-27-0","0.386"
"1723","The FBI - FIRST Bots of Ind...","1695","14.6","1501","1495","3.8","8.7","2","0.13","-0.04","N/A","N/A","N/A","12-27-1","0.313"
"4225","RoboCats","1696","14.6","1501","1494","6.6","6.8","1.1","0.05","-0.03","N/A","N/A","N/A","4-5-0","0.444"
"237","Black Magic Robotics","1697","14.5","1501","1494","6.3","7.3","1","0.1","-0.02","N/A","N/A","N/A","12-15-0","0.444"
"7567","SESI SENAI OCTOPUS","1698","14.5","1501","1494","6.9","6.9","0.8","-0.11","0.19","N/A","N/A","N/A","8-14-0","0.364"
"8152","Escouade","1699","14.5","1501","1494","4.9","8.5","1.1","0.03","-0.04","N/A","N/A","N/A","7-5-1","0.577"
"1769","Digital Hawks","1700","14.5","1500","1494","4.9","8.4","1.2","0.12","-0.1","N/A","N/A","N/A","11-16-1","0.411"
"4703","Menahga Gigabot$","1701","14.5","1500","1494","5.8","6.1","2.6","0.11","-0.01","N/A","N/A","N/A","4-4-1","0.500"
"8706","Malcolm X Shabazz Bulldogs","1702","14.5","1500","1494","6.8","6.9","0.8","-0.01","-0.05","N/A","N/A","N/A","12-16-0","0.429"
"6404","Brazilian Storm","1703","14.5","1500","1494","6.1","6.5","1.9","0.23","-0.09","N/A","N/A","N/A","7-11-0","0.389"
"3636","Generals","1704","14.5","1500","1494","5.3","8.6","0.6","-0.01","-0.09","N/A","N/A","N/A","12-17-1","0.417"
"193","MORT Beta","1705","14.5","1500","1493","5.6","7","1.8","0.02","0.06","N/A","N/A","N/A","12-17-0","0.414"
"2641","Pittsburgh Central Catholic...","1706","14.5","1500","1493","3.8","8.1","2.6","0.01","-0.11","N/A","N/A","N/A","12-10-1","0.543"
"3352","3352 Flaming Monkeys 4-H Ro...","1707","14.5","1500","1493","6","8.2","0.2","0.08","-0.14","N/A","N/A","N/A","3-8-0","0.273"
"4401","CETMOV - Peñoles","1708","14.5","1500","1493","3.2","9.2","2","0.11","-0.13","N/A","N/A","N/A","8-8-0","0.500"
"7656","MC Hammers","1709","14.5","1500","1493","4.6","7.4","2.5","0.03","-0.07","N/A","N/A","N/A","14-15-0","0.483"
"1991","Dragons","1710","14.4","1500","1493","4.3","9","1.1","0.17","0.18","N/A","N/A","N/A","18-27-0","0.400"
"6914","Retro5ive","1711","14.4","1500","1493","3.5","8.7","2.2","0.24","0.14","N/A","N/A","N/A","13-15-0","0.464"
"9234","Les Aigles d'or","1712","14.4","1500","1493","5.1","8.2","1.2","0.03","-0.11","N/A","N/A","N/A","8-7-0","0.533"
"977","Cometbots","1713","14.4","1500","1493","7.1","7.8","-0.5","0.01","-0.18","N/A","N/A","N/A","20-25-3","0.448"
"8532","Classified","1714","14.4","1499","1493","3.8","10.1","0.5","-0.02","0.02","N/A","N/A","N/A","10-20-0","0.333"
"3302","TurboTrojans","1715","14.4","1499","1493","3.8","9.1","1.6","0.23","-0.15","N/A","N/A","N/A","8-19-1","0.304"
"6097","Botcats","1716","14.4","1499","1493","7.3","5.9","1.2","0.01","-0.18","N/A","N/A","N/A","12-12-0","0.500"
"6864","Gryphtech Robotics","1717","14.4","1499","1493","5.7","7.7","1","0.09","0.09","N/A","N/A","N/A","15-26-0","0.366"
"4501","Humans","1718","14.4","1499","1492","5.6","8.5","0.3","-0.06","-0.01","N/A","N/A","N/A","17-24-0","0.415"
"8882","Infinity BR","1719","14.4","1499","1492","6.4","7.5","0.5","-0.01","-0.06","N/A","N/A","N/A","11-11-1","0.500"
"3216","Missoula Robotics Team (MRT)","1720","14.4","1499","1492","6.9","5.6","2","0.11","0.19","N/A","N/A","N/A","9-15-1","0.380"
"3361","Governators","1721","14.4","1499","1492","7.9","4.5","1.9","0.01","-0.14","N/A","N/A","N/A","16-17-1","0.485"
"9235","ThunderBolts","1722","14.4","1499","1492","6.6","6.9","0.9","0.08","-0.18","N/A","N/A","N/A","12-19-0","0.387"
"8127","Team Rabyte","1723","14.4","1499","1492","5.9","7.8","0.7","0.14","-0.14","N/A","N/A","N/A","12-14-0","0.462"
"8739","Redhawk Robotics","1724","14.4","1499","1492","7.1","6.4","0.9","0.1","-0.13","N/A","N/A","N/A","5-6-0","0.455"
"5136","MechaPirates","1725","14.4","1499","1492","5","6.3","3.1","-0.09","0.08","N/A","N/A","N/A","7-5-0","0.583"
"6122","Potential Energy","1726","14.4","1499","1492","5.2","7.4","1.8","0.01","-0.12","N/A","N/A","N/A","9-7-0","0.563"
"7503","Radicubs","1727","14.4","1499","1492","4.7","7.6","2","0.06","0.1","N/A","N/A","N/A","17-25-0","0.405"
"8626","Cyber Sailors","1728","14.4","1499","1492","9.8","4.2","0.4","0.06","-0.15","N/A","N/A","N/A","18-24-1","0.430"
"9233","Luminous Robotics Team","1729","14.4","1499","1492","6.9","6.2","1.2","0.12","-0.14","N/A","N/A","N/A","5-6-0","0.455"
"4959","Millennium Falcons","1730","14.3","1499","1492","6.3","6.6","1.5","0.13","-0.03","N/A","N/A","N/A","11-13-0","0.458"
"2853","Hot Spot Robotics","1731","14.3","1499","1491","2.2","9.5","2.7","0.13","0.09","N/A","N/A","N/A","7-7-0","0.500"
"2560","RoboDog","1732","14.3","1499","1491","6.4","5.7","2.2","0.03","0.01","N/A","N/A","N/A","7-7-0","0.500"
"3610","Islanders","1733","14.3","1499","1491","7.3","6.4","0.7","0.08","-0.03","N/A","N/A","N/A","6-3-0","0.667"
"4662","Byte Sized Robotics","1734","14.3","1499","1491","7","4.6","2.7","0.07","0.05","N/A","N/A","N/A","14-14-0","0.500"
"6305","Stable Circuits","1735","14.3","1499","1491","5.4","8","0.9","0.14","-0.06","N/A","N/A","N/A","7-16-0","0.304"
"8839","Shoshone Robotics","1736","14.3","1499","1491","3.5","8.5","2.3","0.17","-0.2","N/A","N/A","N/A","12-15-1","0.446"
"527","Red Dragons","1737","14.3","1498","1491","5","7.4","2","0.04","-0.08","N/A","N/A","N/A","6-4-0","0.600"
"5549","Gryphon Robotics","1738","14.3","1498","1491","4.7","8.3","1.3","0.14","0.08","N/A","N/A","N/A","23-21-0","0.523"
"7475","WIRED Team 7475","1739","14.3","1498","1491","5.6","8.9","-0.2","0.06","0.03","N/A","N/A","N/A","16-25-0","0.390"
"6085","Green Devil Bots","1740","14.3","1498","1491","5.7","6.2","2.4","-0.06","-0.02","N/A","N/A","N/A","12-24-0","0.333"
"7137","Project 212","1741","14.3","1498","1491","3.9","7.6","2.8","0.18","0.16","N/A","N/A","N/A","10-11-0","0.476"
"3067","Robovikes","1742","14.3","1498","1491","3.6","10","0.7","0.26","-0.06","N/A","N/A","N/A","9-13-0","0.409"
"7153","Aetos Dios (Eagles of Zeus)","1743","14.3","1498","1491","5.3","6.6","2.4","-0.08","0.14","N/A","N/A","N/A","10-16-0","0.385"
"9068","The Chargers","1744","14.3","1498","1491","5.6","8.2","0.5","0.1","-0.02","N/A","N/A","N/A","7-3-0","0.700"
"6805","Cyber Jays","1745","14.2","1498","1491","3.8","9.3","1.1","0.13","-0.14","N/A","N/A","N/A","8-13-0","0.381"
"9602","CANINTECH","1746","14.2","1498","1491","5.6","8.3","0.3","0.02","-0.11","N/A","N/A","N/A","14-11-0","0.560"
"2224","RoboPhoenix","1747","14.2","1498","1490","4.5","8.3","1.5","0.06","0.02","N/A","N/A","N/A","22-22-1","0.500"
"3324","The Metrobots","1748","14.2","1498","1490","4.5","8.1","1.7","0.13","-0.08","N/A","N/A","N/A","5-6-0","0.455"
"2344","The Saunders Droid Factory","1749","14.2","1498","1490","2.8","8.6","2.8","-0.01","-0.02","N/A","N/A","N/A","6-6-0","0.500"
"2340","Xcentrics -Mercy Robotics","1750","14.2","1498","1490","6.6","6.7","1","0.17","-0.05","N/A","N/A","N/A","5-4-0","0.556"
"3019","Firebirds","1751","14.2","1498","1490","4.4","8.8","1","0.04","-0.11","N/A","N/A","N/A","10-18-0","0.357"
"3267","Mariner Robotics","1752","14.2","1498","1490","5.1","8.2","0.9","0.03","0.07","N/A","N/A","N/A","4-5-0","0.444"
"4918","The Roboctopi","1753","14.2","1498","1490","3.6","8","2.7","-0.05","-0.01","N/A","N/A","N/A","11-13-0","0.458"
"6390","Hephaestus","1754","14.2","1498","1490","7.7","5.7","0.8","0.01","-0.12","N/A","N/A","N/A","7-8-0","0.467"
"4005","Hostile Gato Robotics","1755","14.2","1497","1490","3.5","8.8","1.9","0.09","0.14","N/A","N/A","N/A","6-12-2","0.350"
"4181","Quack Attack","1756","14.2","1497","1490","5","8","1.2","-0.01","-0.09","N/A","N/A","N/A","7-11-2","0.400"
"9567","StormBreakers","1757","14.2","1497","1490","5.5","6.1","2.6","-0.05","0.21","N/A","N/A","N/A","12-17-1","0.417"
"8248","ChainLynx","1758","14.2","1497","1490","4.6","8","1.5","0.15","0.17","N/A","N/A","N/A","8-17-0","0.320"
"2643","Dark Matter","1759","14.2","1497","1489","5.2","8.3","0.7","0.18","-0.11","N/A","N/A","N/A","11-15-0","0.423"
"4744","Ninjas","1760","14.2","1497","1489","4.4","7.4","2.4","0.16","0.06","N/A","N/A","N/A","13-14-1","0.482"
"271","Mechanical Marauders","1761","14.1","1497","1489","4.6","8.1","1.4","0.14","0.06","N/A","N/A","N/A","9-12-0","0.429"
"3026","Orange Crush Robotics","1762","14.1","1497","1489","2.5","9.8","1.8","0.06","0","N/A","N/A","N/A","8-10-0","0.444"
"7064","Voltron Robotics","1763","14.1","1497","1489","4.7","8.8","0.7","0.39","-0.15","N/A","N/A","N/A","3-9-0","0.250"
"7247","Error 404","1764","14.1","1497","1489","3.1","9.3","1.7","-0.04","0.05","N/A","N/A","N/A","19-13-0","0.594"
"1721","Tidal Force","1765","14.1","1497","1489","4.4","7","2.8","0.17","0.11","N/A","N/A","N/A","10-17-0","0.370"
"980","ThunderBots","1766","14.1","1497","1489","4.4","7.9","1.8","-0.12","-0.08","N/A","N/A","N/A","15-18-1","0.456"
"484","Roboforce","1767","14.1","1496","1489","5","6.2","2.9","0.09","0.23","N/A","N/A","N/A","18-25-0","0.419"
"6566","Battering Rams","1768","14.1","1496","1488","5.7","6.6","1.8","0.09","0.05","N/A","N/A","N/A","9-17-0","0.346"
"1847","W.R.A.T.H (Wyandotte Roboti...","1769","14.1","1496","1488","4.7","6.8","2.5","-0.01","0","N/A","N/A","N/A","6-18-0","0.250"
"486","Positronic Panthers","1770","14.1","1496","1488","5.3","6.2","2.5","-0.02","0","N/A","N/A","N/A","13-15-0","0.464"
"5229","Heritage Hawkbots","1771","14.1","1496","1488","3.8","9.4","0.8","0.17","-0.01","N/A","N/A","N/A","15-18-1","0.456"
"6487","Clockwork Knights","1772","14.1","1496","1488","2.6","9.3","2.2","-0.1","0.04","N/A","N/A","N/A","5-7-0","0.417"
"9455","STEAM Syndicate FRC","1773","14.1","1496","1488","8.2","3.5","2.4","-0.23","0.07","N/A","N/A","N/A","11-22-1","0.338"
"3275","The Regulators","1774","14","1496","1488","5.9","7.9","0.3","0.29","-0.03","N/A","N/A","N/A","7-12-0","0.368"
"5588","Reign Robotics","1775","14","1496","1488","6.5","5.9","1.7","0.07","0.11","N/A","N/A","N/A","9-14-2","0.400"
"3526","PrepaTec - Blue Ignition","1776","14","1496","1488","3.4","9.5","1.1","0.17","-0.04","N/A","N/A","N/A","12-13-0","0.480"
"6367","The ElectroLights","1777","14","1496","1488","6.4","4.8","2.8","-0.06","0.22","N/A","N/A","N/A","10-14-0","0.417"
"9450","Velocity Raptors","1778","14","1496","1488","4.6","7.5","2","-0.19","0.11","N/A","N/A","N/A","11-26-0","0.297"
"5876","ARTEMIS","1779","14","1496","1488","6.2","5.3","2.5","-0.07","-0.01","N/A","N/A","N/A","10-4-0","0.714"
"6024","R Factor","1780","14","1496","1488","7.9","5.6","0.5","-0.06","0","N/A","N/A","N/A","9-11-0","0.450"
"2550","Skynet","1781","14","1496","1488","4.1","7.4","2.5","0.05","0.09","N/A","N/A","N/A","16-19-0","0.457"
"677","Murphy's Outlaws","1782","14","1496","1488","6.2","5.6","2.3","0","-0.03","N/A","N/A","N/A","9-9-2","0.500"
