Team,Elo Rating for Total RPs
frc9176,2901.9850269750377
frc5504,-4362.164792721206
frc5501,1160.8699186133322
frc2992,8036.0843321716975
frc8808,1367.1252700526675
frc1421,1161.6782296993156
frc4087,5979.7257108531385
frc2183,5978.398473476836
frc7428,-2183.9046108212733
frc3468,-511.0073373533524
frc7255,1914.248250896508
frc3616,4493.936285041524
frc3959,5977.0850953814825
frc1912,-511.1722953698057
frc1927,1161.6519045106706
frc456,6648.293376978238
frc538,-5457.267949656242
frc2221,-511.33336553636474
frc3824,620.2454303602096
frc7094,1165.5643227588125
frc3753,-561.7230751807938
frc590,-1119.5955315795547
frc364,5145.133726742998
frc4107,-3670.1989532602847
frc7474,-1665.924961017993
frc8044,5555.709752762966
frc8732,5981.227344384391
frc5045,-1665.3725966010181
frc2190,-4361.672270537394
frc5696,1165.0654485635478
frc4723,220.38183819876292
frc8291,-1119.0856992273825
frc5948,-508.6395235955176
frc4735,624.0688277769848
frc5705,-1663.6267663363972
frc5312,-5456.545472008467
frc4371,-2378.99939539911
frc3527,-1117.9782474000976
frc6606,-2378.9932874520478
frc9053,-2379.004639072604
frc9118,4014.8701528320585
frc5716,-3669.6733905697565
frc9065,-4361.185257758351
frc4355,-5990.722144448434
frc1591,5558.3239834510405
frc2791,1168.0877540816944
frc1405,4015.132588401616
frc3015,3548.445204663909
frc4027,2356.187484985681
frc3990,7052.881251496535
frc20,7400.716308527179
frc1507,4501.919194892862
frc3550,2891.026411917699
frc2053,5150.801637786953
frc6806,2358.2144561204245
frc7636,2358.944618493598
frc1493,5559.30191843645
frc1559,5559.200838169951
frc6868,-3064.9361158753486
frc533,1907.1362715474763
frc340,5992.350381515025
frc2228,1168.8916581092803
frc1551,5156.161198576691
frc250,5156.238730531757
frc3181,5156.3025622989
frc5740,2359.9683523079
frc1511,5156.311961952963
frc424,1921.3168645377195
frc3003,2084.071824093042
frc4093,-1661.5492251719152
frc271,3549.4410353919825
frc8393,3549.6819851738205
frc3951,-2378.0462156946546
frc3360,-507.07899692331915
frc4150,2900.046399862422
frc6621,-1660.841065112899
frc5590,-3064.580096212531
frc2172,2899.3260671948137
frc3838,-3064.7709031081263
frc3117,2898.612149663323
frc4930,1153.3909768367375
frc3044,-4978.5051285375075
frc191,-1660.2896483648713
frc7903,-3666.534395578355
frc63,1167.9433403731155
frc578,1167.4227250539332
frc1126,-507.1821050807958
frc120,5156.391138268924
frc5528,-1659.715804643623
frc639,4019.275064895804
frc378,5156.472928776514
frc3799,-5990.425490592496
frc1585,-5990.203023924594
frc229,-1115.0768650921518
frc1518,-6446.984705946011
frc6300,631.680019870965
frc2340,-7331.6795512943445
frc1450,-7331.212258358665
frc4020,5569.781441973048
frc2252,8351.760978944705
frc1787,7871.929364597951
frc2614,2899.1074206405433
frc2603,4019.5483462937573
frc4611,7870.846245927446
frc5413,2897.346478074797
frc325,5996.0291158186
frc3201,3555.088294898509
frc4028,7403.415413373853
frc554,4020.312887229858
frc4467,4020.491349854068
frc3504,4020.6490010885955
frc2399,7846.040770071085
frc4121,-505.6733875782204
frc1317,1924.5214844350487
frc4145,5301.109876332982
frc3814,225.82156163087353
frc3193,5571.2698056287545
frc3260,-505.44351512102804
frc5811,226.44552089405911
frc4269,-1113.362077963335
frc2051,1171.8096921521844
frc3492,5571.038874087125
frc3140,6002.052230224835
frc7165,7061.375000391885
frc1708,-1655.4716168863445
frc2783,6655.343207346819
frc3984,4020.7933578915017
frc128,-1113.1793473422854
frc3484,634.580605157922
frc4085,6001.471050445703
frc6032,3562.638568662627
frc7111,1924.9181189694382
frc6964,5575.679954529044
frc5667,4518.896391688989
frc7515,-1655.1069444616815
frc144,4023.3056562428073
frc9097,-2386.500499501244
frc451,228.9856533747068
frc5492,1925.0893912400222
frc3324,-3063.9649485268897
frc6936,4023.3930032483163
frc1014,-5452.982151491614
frc4504,1176.2856467231377
frc4601,-501.4872624300024
frc6834,-6856.288277989877
frc148,7409.156228551014
frc4153,3566.7607093420474
frc3310,7407.120240102276
frc7535,2899.549807570207
frc7534,-500.34835691628547
frc6369,9849.87721226934
frc9080,1925.5560156816432
frc9105,5169.926137851517
frc5411,7468.44320471486
frc6974,-3665.2889624202767
frc8528,2898.9325259737434
frc5613,5169.543789437902
frc7271,-1654.3841936752217
frc9299,-5452.335231094282
frc4251,229.86219131338092
frc4063,5169.433970804678
frc8818,-6855.178780020054
frc3481,2898.2492589688054
frc8019,4024.2323279385446
frc4219,7404.668340049859
frc8819,-1653.8787386899203
frc8879,6004.482866762892
frc2969,1176.2705318326273
frc2657,230.477812421485
frc9051,2897.6158585262892
frc492,5169.677153411035
frc7461,6657.930545886653
frc4692,3570.192843965404
frc3876,-1653.3783041801967
frc6076,1926.2631059038085
frc8020,5169.561344039135
frc846,2897.7098343394714
frc6000,2897.0412554310888
frc4501,3570.9657465738655
frc6833,3564.207306684798
frc597,1986.5771341042882
frc6904,1927.9881403516797
frc207,-1652.8833484793222
frc4470,-1652.3931954369593
frc702,-2382.635005965813
frc606,-2372.6248965873606
frc5124,2898.1901747609827
frc3408,-2372.651292140668
frc5500,-2372.6771225261937
frc7185,-2372.702392233308
frc4964,-3060.9360586975913
frc980,3571.363301680335
frc1197,2898.2159370074264
frc8898,-4359.294950314808
frc7611,-4977.104131461526
frc9172,-4977.6964157923185
frc8600,-5448.141986729168
frc4999,-5985.172614270409
frc1759,-5984.974269311663
frc5669,-6442.0234123602995
frc5507,6656.584926842566
frc971,2921.395114853353
frc1351,6655.793892383059
frc581,6655.001445621358
frc115,7081.361923158724
frc114,8355.705289573561
frc604,7390.725836271959
frc649,6657.499585521801
frc2854,-1651.2541805413182
frc6962,3572.179518034865
frc8852,2382.5605003492
frc8404,4027.44890035096
frc9038,2901.1636654485706
frc8169,1930.1003691488118
frc8751,1930.2539580218886
frc8793,4027.524252573856
frc1967,-1650.770788648597
frc5924,7875.271919824652
frc841,1177.8119775008108
frc9006,-2371.3591025991186
frc4186,-4357.6412451885835
frc6418,1177.2275913155947
frc7245,-500.7468346210724
frc8016,2343.441867790315
frc5700,231.18150392419494
frc9114,-1108.148471070183
frc4669,-1108.2805326544074
frc299,-2371.3401807533355
frc4765,-1108.4128818954662
frc9125,7361.144745707336
frc3045,-495.0944529961356
frc6619,231.84045386468728
frc8045,-3059.9785393787806
frc8840,2901.568411564185
frc4159,2900.8927117868593
frc9111,-3662.7747120794397
frc4904,-4357.185350206722
frc9143,4027.559724586564
frc5430,3579.02239860334
frc1700,232.29463716617505
frc1771,6656.36559114709
frc1414,8114.372312348699
frc5109,3579.057217925234
frc1261,8361.904268033497
frc1746,7286.250220372165
frc5293,1176.7986987150973
frc6829,7882.933200569688
frc1795,-494.44917570976367
frc8736,1936.4463646300803
frc5651,233.01836740906393
frc2415,1176.7535265909128
frc6925,2901.7232258805125
frc8577,1176.2040451590044
frc7676,-1646.137911794004
frc8849,-2370.381474848395
frc9293,2901.928697114422
frc9057,1175.663683600383
frc6905,-4357.192169493319
frc133,10599.714679874822
frc58,4549.584875251086
frc172,6007.935146761304
frc4546,1175.1306664555016
frc1729,8360.920960928357
frc97,-1645.537175962608
frc4311,1174.6063724861785
frc3205,9851.16240125713
frc3323,4548.422345603941
frc5563,-494.1536355802179
frc5735,5170.29208825201
frc4176,2900.4449748390457
frc5459,2899.787723026712
frc5347,-2369.9992053095534
frc5422,1170.6936858713054
frc4905,4072.7253117654104
frc3623,3581.9108805371507
frc5265,1933.352781320424
frc7822,3581.9380225311206
frc3958,1173.871800497201
frc6201,1173.3690186232832
frc4169,2900.581938978803
frc2084,2899.929707069058
frc1761,-5983.384850593615
frc1721,1934.0896749151907
frc9198,1173.2876269919745
frc8030,-494.3581906298273
frc9297,1172.8001177347317
frc6894,6006.720143950015
frc6214,-2370.027495438332
frc6512,-4357.196056628579
frc9296,-2370.055308023996
frc7270,-5446.21542508807
frc7763,-5445.616803273343
frc9032,-494.5618125626185
frc7715,1172.3201485145462
frc6240,-2370.082054975526
frc8757,1171.8462576391764
frc4534,2899.369997001571
frc5607,7884.050666297516
frc1403,5589.871281601537
frc316,7907.008718381992
frc6897,6657.064190587085
frc2495,6003.452997879262
frc2554,-5445.023063596069
frc293,8361.016507621971
frc1812,8358.150809181292
frc2191,1171.3812401864561
frc714,-2370.1088507870977
frc8704,-1644.2974125660796
frc9015,4034.7989365213043
frc8075,1170.9215055829295
frc4652,1170.4685877557254
frc87,4553.60557085585
frc1089,5174.201883653061
frc8714,236.13195860090426
frc5666,1170.183774540314
frc2016,-494.29570504289535
frc5624,2898.778090310114
frc303,1169.748190005661
frc1626,237.02321986338583
frc8707,-1643.791410233632
frc1257,-3661.9514335556073
frc8130,-1643.332431435837
frc7587,1935.9924306468433
frc3683,5596.258196948811
frc4907,5592.984267601694
frc5406,4555.114347995632
frc5024,672.6017779729375
frc4917,5179.174940024036
frc3756,1936.4959660372435
frc8089,1174.7438765089037
frc5870,3585.6006057543077
frc2708,2899.125414768734
frc6070,1174.249994141607
frc8884,2898.496976281433
frc4992,6657.014526786647
frc4617,2897.872889751604
frc9263,2897.253805609672
frc6854,4553.617064548624
frc7475,4552.425571610442
frc6725,-2368.9124927665566
frc6162,-3661.6072402978944
frc8789,2896.6454831136316
frc1310,8355.338065391366
frc6978,9260.749061427477
frc6977,1937.6345938791358
frc2706,5179.8765816862215
frc5032,239.6581743519706
frc7136,4552.241579312488
frc4343,8352.7446721226
frc2852,1937.7685059891503
frc6135,-2368.928058893226
frc8574,-1642.6175212438757
frc2198,1174.7293130248781
frc4308,3587.624829643092
frc8729,3587.6335266388173
frc5596,2897.496893372711
frc4373,4044.9267735956178
frc5401,1174.249471155001
frc834,4554.276488299631
frc2722,4553.050208916352
frc321,5181.128361240987
frc4575,240.40256014004862
frc1168,2896.9364011749362
frc1712,8349.99794983157
frc203,3590.6275045145217
frc4342,7430.646570444525
frc486,2896.958761011666
frc9014,1173.9412295496588
frc9094,7405.4645609181525
frc8771,-1642.165745531706
frc9027,7403.430355835369
frc2720,7401.413515870125
frc1727,7121.747243474255
frc686,6017.576752511025
frc7770,4553.003492096275
frc2186,-5444.4321701630015
frc4472,8347.81272303287
frc4541,6661.169710738969
frc1719,1173.4759892683003
frc612,4551.837976945017
frc2421,2896.3642243677145
frc339,-493.0476309023169
frc5115,4550.682949829145
frc5243,-2368.1544156150608
frc8590,-493.25169002816165
frc8726,4549.534531893199
frc6882,1939.1214804124572
frc116,6016.9413346283545
frc2988,1939.2527366643026
frc1418,8789.188128588286
frc3793,-493.4539272162094
frc3748,2895.96094555671
frc2849,2895.370399463219
frc9072,-3657.523621955234
frc8197,241.54789556271228
frc5804,6886.292656985689
frc1599,7926.617516226043
frc384,8420.63067908396
frc617,4548.408040398306
frc6189,-493.22500589470627
frc1522,-2368.1085612421402
frc1610,8789.623147998245
frc9214,242.10081788335773
frc2998,1174.1410572748975
frc7429,-493.00753566922594
frc4286,-5979.012866195013
frc2068,242.80584855804895
frc1793,1173.8555741039381
frc5954,-1641.242165443389
frc4464,-5443.488775972385
frc539,243.37389910625592
frc2890,-492.34158483511
frc2912,-6851.291365399611
frc3663,5601.274075793489
frc1983,6124.631371115855
frc2907,1939.9965987139062
frc3588,1940.125408143638
frc4918,7407.755687885307
frc2557,7405.636404918437
frc8386,-4355.731995394384
frc4579,-492.54049173167215
frc5683,244.04383612060292
frc9023,-3440.2371478409596
frc5937,-491.73403841468877
frc4469,3592.4659590089964
frc948,6664.884889486685
frc8303,1940.3983144406752
frc1294,2895.9565323199736
frc8896,-3656.634095338249
frc3219,1940.6638583755032
frc3786,1175.5771237313052
frc2929,-491.92866559520564
frc3393,-2366.3932435164065
frc8302,-492.12345765948805
frc2872,2424.0796943122073
frc870,7135.548195855808
frc3171,7904.812453473815
frc5736,6020.382467499221
frc3950,2424.4543006677095
frc7539,5186.568592983476
frc333,4549.251202754647
frc1468,6252.941463370848
frc4458,3593.032152062346
frc4122,2973.404597709309
frc8595,5186.821782868262
frc9016,-3050.0314339665956
frc810,1943.9571391981333
frc8267,1175.5740413557182
frc527,245.55658079107343
frc2875,2903.4963159115046
frc1155,-3655.4584954302622
frc369,4548.53912825069
frc329,7134.108596511922
frc7673,-491.90511072427375
frc7759,-492.09761363001644
frc2347,-492.28824383632417
frc7004,-4354.7362744541615
frc496,-1087.5405224623057
frc6423,-1087.7731436984998
frc334,-2365.7908646785995
frc2638,4490.54010908514
frc545,-1637.4397673100802
frc1546,-1637.0015604154817
frc2265,-2365.0247682859826
frc6593,-1636.4363841669879
frc5659,-2364.6605664895637
frc28,1132.994767193036
frc2869,2901.6665971418033
frc2161,-3048.1526662197025
frc3137,-4354.729025260152
frc8760,-4354.735676670432
frc2027,-4354.7408458058835
frc569,-4967.669390065951
frc7497,-5440.965922131114
frc5016,-1087.0106900046915
frc6401,3594.5263754112957
frc6969,-487.41349060211996
frc6947,3594.5107535067414
frc3944,3594.4919614153
frc6352,4063.653898368523
frc8848,1174.2916840378032
frc8021,699.2380878615446
frc1726,699.5093759565722
frc2375,1183.452814129714
frc6127,250.66296186326733
frc698,-1634.7082058173087
frc6656,-1634.2845062544695
frc5539,-1633.8646462266165
frc3577,-1633.4485472405572
frc7703,-2362.5049350317704
frc2647,-3047.7248283236545
frc8012,-3047.922458911763
frc6920,6019.579479337636
frc8334,4547.874781187023
frc1977,2904.792268853496
frc2036,1945.4437792198423
frc662,1183.4605981045197
frc9068,2432.3861840108007
frc5493,251.20418201134086
frc3807,251.5739169931148
frc159,-486.13312962991574
frc1799,2432.750951763231
frc2261,-486.3501119513453
frc1303,-486.5562407382413
frc4388,-486.7603524907908
frc5763,-486.962472345337
frc2594,-4967.700467032165
frc2083,4069.2788035805925
frc7243,-2361.388742978388
frc9112,-2361.4294084677144
frc7479,-2361.4694393881045
frc7485,-2361.508840525836
frc7737,-3651.8892063743733
frc368,8353.83642052342
frc2853,5188.19184623561
frc2438,4552.842956955311
frc7632,4549.848137364356
frc9012,4548.725736326942
frc8725,2910.407790443131
frc3721,2909.7142498652456
frc8503,2909.027381536622
frc2477,2908.3470479008784
frc6909,-1040.4578422595646
frc7551,1949.292555855716
frc7724,1949.3835019153853
frc8806,1184.267286361947
frc2348,253.14735530637205
frc6704,-485.2335924378044
frc2090,-485.4467871338908
frc2441,-485.65777526621554
frc2445,-491.27261382513797
frc9158,-2361.5212399625434
frc9019,-3044.8340063933833
frc8853,-4352.501930993373
frc8615,-4352.511892900493
frc2896,-5438.621527734545
frc7541,6018.263279561178
frc9092,-2310.9456030189926
frc2846,4074.959382467422
frc4646,3602.653050363167
frc5935,1949.7169783852398
frc171,5614.36946027522
frc8766,1184.4478818156197
frc4859,709.6599720448936
frc1785,4590.633829522913
frc8024,-1630.8295846789717
frc2957,-485.82940260735916
frc6732,-486.0328865385919
frc8824,-486.23431252548033
frc5275,-486.43370919602546
frc6419,-1070.0989075004884
frc8770,-1070.417048715406
frc4674,-1070.7369158042295
frc8737,-1626.8994322878978
frc9061,-1626.4976436188554
frc5914,256.625261060892
frc8298,-1626.0988797680727
frc5041,-2358.339048709098
frc4021,-1069.9809419386636
frc8821,-2358.3603766360457
frc6455,-3043.488645402624
frc4260,-4352.462267884982
frc8822,-4352.4689498167745
frc7309,-4964.579466904026
frc7531,-4965.1992428107715
frc8608,9261.499256343952
frc3302,-2357.822040536787
frc9177,-2357.8602507987184
frc7203,-4350.7683203305305
frc1504,2908.4196981511673
frc9215,4550.70369648305
frc4810,1188.7084407353282
frc7811,2907.7566285666794
frc5067,4549.595788547438
frc5256,2907.098916301478
frc7658,3603.978086333889
frc9238,2907.071893256446
frc9278,3604.2194701681265
frc6190,1950.777972901491
frc6113,1188.5451956283803
frc5231,1187.9755184930802
frc5509,-3649.071528096772
frc6090,6739.42634956017
frc107,2918.500690456134
frc9222,-479.5910596377687
frc7248,-1623.9935860748903
frc6114,2906.802581792816
frc4395,-2357.4923404620145
frc9206,1187.4202357371857
frc1986,8203.417476205592
frc5809,718.1618503794999
frc4455,2454.39058925268
frc1810,4548.926609685847
frc4480,718.2023225053958
frc5918,3605.0363062272486
frc6817,-295.701876055628
frc31,1195.7896489522195
frc5968,-1623.460703775432
frc7577,4547.987485982285
frc7669,1195.1432406115448
frc4401,722.0598672236955
frc8748,263.81964289242774
frc6199,264.1357022203536
frc3522,-477.9982925392493
frc6605,-478.22209731232346
frc9120,-1066.282154905693
frc9134,1198.77639316876
frc7687,-1621.8742766370626
frc9301,-2356.7325556419564
frc7161,-2356.7720639542185
frc7037,-2356.8109702411625
frc6896,-3039.7793731802512
frc8558,-3039.9975478723827
frc7653,-3040.2118331888914
frc7018,221.51173583777543
frc9103,-4350.296990300684
frc8290,-4964.243871082115
frc6483,-4964.845496700246
frc8266,-5431.009425908949
frc8105,-5974.11530039392
frc6652,2454.505359885911
frc6200,-6435.446380936732
frc7040,-6847.901524411011
frc3419,4546.911560645576
frc2601,4545.842748334485
frc6911,4544.781359664976
frc5298,-4964.785358447706
frc353,2454.5452370248695
frc871,2916.6193362391796
frc1796,5197.214338114811
frc263,1198.4270701519945
frc564,264.2767476038931
frc3624,-475.9221778161256
frc3204,264.72022584575615
frc4571,3605.4433813567216
frc1554,-1621.075136633555
frc8739,5195.227243259087
frc601,-1620.6987157031635
frc7717,-1620.3258147558597
frc358,-1064.1617170745726
frc5099,-2353.7761769140075
frc2487,-3039.826496475396
frc9184,-3040.036610065948
frc1880,-474.0433724952842
frc1803,-3643.9386469629585
frc5599,-4347.323345416566
frc287,3605.9931974541287
frc884,-4964.592128294942
frc514,-7325.447498359476
frc4567,-7325.015278093977
frc6636,-3643.513310269012
frc4678,9852.105752570007
frc2609,6675.284077516009
frc7722,2917.2379560063323
frc8081,6022.524476270893
frc5912,1957.4525198413628
frc772,6667.177499341245
frc7623,1198.497979448347
frc5408,265.33214779000565
frc7022,1197.9980143752784
frc7509,265.77423195334063
frc8764,7420.579810599328
frc8765,-473.4489725630824
frc9062,-1462.4401477560325
frc7058,-2352.5678149027176
frc6875,3606.2497489352395
frc6992,-2352.612457084861
frc7520,-2352.65646416464
frc4940,1197.2496935774288
frc4748,-3037.7704052877402
frc5261,6021.849142747142
frc7691,4545.879157183575
frc8392,-473.4138256467922
frc7312,1958.1896136064934
frc5070,-4346.083781871385
frc5908,-5972.290153194291
frc8144,-4346.102907502876
frc9137,266.59907710731187
frc6381,6670.9479983188085
frc8847,6545.804019004116
frc7915,-4346.121572554159
frc8531,736.4906074162428
frc7900,3606.3393530594985
frc2194,4551.089890828265
frc8701,-2352.1352642471084
frc1306,1958.310149787018
frc5096,-473.2084609467332
frc3596,-473.44471522606153
frc1091,-473.67870317670844
frc6643,-1615.6414614413372
frc6223,-2351.7902142214416
frc254,9065.845517897107
frc766,1201.8623560500264
frc2489,3575.314333422162
frc7667,-3641.8259711871874
frc3257,1958.6001543445695
frc2204,1958.6629921108263
frc1458,738.4260336151345
frc1280,3605.8737244510135
frc5458,6665.3730122065845
frc5728,738.1949581678625
frc6981,272.96683088945366
frc6941,-473.40570457713557
frc2141,-473.63634187870025
frc2035,-3036.4321663440182
frc8091,-1054.6339775270028
frc7528,-3036.647716776664
frc199,-3036.860638858393
frc1662,-2350.130637382579
frc7401,-2350.176952697853
frc2367,-4345.659948040557
frc253,273.52144158079153
frc751,3605.785761553943
frc3482,273.75977343550335
frc4643,-4962.101512465589
frc7686,-4962.680331098232
frc6417,3605.6960424062863
frc5474,1210.4834827226418
frc4419,5547.735314859155
frc3749,2921.076733990621
frc7589,-471.4165718492186
frc5993,-1053.9641728732565
frc1972,-1054.3890952230033
frc2658,274.3239309410195
frc6515,-2350.1880830848977
frc3704,-2350.2330886701984
frc3341,-3034.764073201899
frc8119,-3034.9824783180534
frc8870,-3035.1981839479067
frc6885,-3035.411283803058
frc2984,-3634.8986921537235
frc2827,-4343.584828111304
frc8537,-4343.606816064485
frc3965,-4343.627263928313
frc4919,-6433.0705131937475
frc8788,274.5546736983658
frc2556,-1054.778116917321
frc4707,1210.029862058998
frc5276,4544.625311205279
frc4179,1209.3239235624967
frc9135,2918.412741362899
frc3164,275.0983700260293
frc6107,-465.67595759854726
frc2973,3606.545498889974
frc9313,-1054.1757504106893
frc8775,-464.409764221156
frc8778,-3634.2148344763737
frc6184,-2348.0478235306387
frc9300,-4343.213483650599
frc5722,-4343.232559959716
frc447,4543.751703009981
frc4485,6024.550289645982
frc7198,-464.66752222029254
frc1757,5670.721037391439
frc8567,8360.405603399737
frc190,-1615.61964746177
frc1250,6025.493344942428
frc818,6024.565417880794
frc1188,5200.392643605563
frc2851,2919.805877987411
frc9212,-4343.2500819488005
frc6089,-2347.64099090277
frc9205,-464.89020507847863
frc6152,5200.024301472561
frc9252,-465.14338198800584
frc7716,2919.0738074314395
frc8364,1208.7698047032843
frc5214,276.2813648980691
frc4758,-3633.500723409464
frc5619,-3633.2589304899257
frc5239,1208.2211214989509
frc8826,-2347.660937245155
frc8115,3607.309252714774
frc6566,2919.0048015922034
frc8623,1207.5523309004316
frc5225,-464.97321018472786
frc3082,754.2834382482683
frc2143,7144.975047270934
frc3130,4111.479211424983
frc3751,2918.3238576083877
frc6749,1961.070166293604
frc2450,-3632.99932319944
frc6166,2474.881349853511
frc3848,278.77789875582044
frc3723,-1607.8085685372705
frc6709,1962.6574330548876
frc6324,9266.653996762034
frc9101,2921.3004809279932
frc4034,-464.7456671705601
frc5457,-2347.306847649963
frc8630,1211.904143271537
frc1647,1963.0683683479067
frc204,4548.395533793256
frc4750,-2347.3547425241145
frc6921,2920.6215800295986
frc8721,-464.9918810562784
frc9100,-1607.0996929819637
frc4285,4547.3430443136085
frc6943,1211.648688284113
frc8588,-2347.0167807594844
frc3340,2919.896574540324
frc1989,-1606.6272735172336
frc8706,-2346.680795053489
frc1374,4546.298161253667
frc1334,6022.8089867047465
frc6865,1908.4064996835195
frc3560,-2346.7288301480294
frc6110,3611.28087132062
frc7285,4138.535316591836
frc9124,2482.9988828558894
frc7576,-2346.776224737279
frc6014,-1605.8703272756593
frc8079,-1045.3080520996411
frc6436,1211.6194737598496
frc9077,279.7978799407195
frc5655,-463.05676363428483
frc6940,-463.3070524925107
frc6353,-463.5550864844671
frc8796,-1042.6051853541262
frc6459,-1043.1279465735533
frc7748,267.0303948562647
frc8862,-1601.9028354261595
frc8173,-2345.9580523846435
frc6415,-5421.892997732099
frc9232,-3027.826682618237
frc6024,3608.356024052265
frc8159,762.2446827706301
frc8500,-3028.067045142839
frc8798,-3028.304560910953
frc9247,-4957.968329791268
frc9231,-3028.539330680672
frc8015,-1134.2909646562618
frc2905,3612.1239575497134
frc6989,281.88146439095993
frc9265,-3628.8149301481617
frc9026,-3628.5904116182614
frc9029,-4339.950657160443
frc8240,-4339.975399158711
frc7466,-4339.998587434842
frc8146,-5419.48148254853
frc7742,-5419.095588503139
frc8263,-5418.7103259790365
frc6430,-5418.325674633852
frc8800,-5417.941615676916
frc9185,-5417.558131760523
frc8863,-5962.952930634489
frc7729,-6430.7571822980235
frc6025,-5416.70865430158
frc6431,-5213.710976096213
frc9095,-6841.081817586068
frc8754,-5959.975818795605
frc8264,-4339.704744743862
frc7292,-7323.010440011041
frc7683,-7322.559937442972
frc9089,-7322.094179202695
frc8209,-7321.613720930351
frc5827,4547.220481991508
frc8051,1215.2975529054431
frc3070,6021.133909941008
frc4180,-2343.7674501945303
frc8032,1214.5938260079963
frc8832,1213.9005745449397
frc6057,2924.670867800828
frc4384,-459.3071805354666
frc7813,-4339.722020278751
frc6838,6018.120723036007
frc6985,1965.5093180646952
frc7444,2923.934890766137
frc9233,-459.5669829602552
frc9024,-2343.8165941559932
frc7758,-1045.8116676973157
frc8743,-2343.8490352838157
frc9001,-2343.8981795518544
frc8084,-2343.946678407817
frc9132,-2343.9945365365515
frc7201,-2344.0417585711893
frc7086,-1046.3177201611995
frc7035,-3023.782634370369
frc7672,-3024.03406124713
frc8780,-3024.2830117235194
frc6228,-3024.5295349769394
frc8759,-3024.7736778460685
frc9264,-3622.6944637584315
frc8261,-3622.49306958148
frc9025,-3622.2917941897467
frc8182,-3622.0906431764897
frc8092,-3621.889621468319
frc9093,-4337.5369091460425
frc7439,-4337.559599196199
frc6232,-4337.5807395339125
frc8859,-4337.60034455573
frc8151,-2341.3109376308385
frc8747,-4337.618154856548
frc8856,-5412.448079552204
frc7296,-5412.093310711085
frc8070,-6428.092703273765
frc9074,-6428.181297883536
frc8308,-6833.406231489873
frc8058,-3620.922529835457
frc5773,-7319.6950004794235
frc8795,-7692.348480256376
frc8158,-7691.822526965416
frc8783,-8146.218403100125
frc3669,283.19367465659263
frc8888,7425.062227479782
frc2404,2923.248671933655
frc981,1965.8356046074628
frc8060,-456.48879023819563
frc4255,8210.141062599518
frc6814,1214.2253998223564
frc2643,-1597.237629864902
frc6059,2490.838846840465
frc4171,-3620.721745502872
frc852,2926.0401442615785
frc5171,3613.619753154458
frc6884,2925.9310825797334
frc6665,283.70080487101166
frc6998,5638.790592198961
frc5027,1213.7088182234838
frc7413,-4336.712881088582
frc8814,6021.96442698503
frc8011,6020.280866910414
frc1566,3613.839673042804
frc5480,774.7867231764063
frc2130,-456.25720121649556
frc8550,-456.52164389647066
frc9243,-456.78379250973154
frc3006,-457.0436729280894
frc9314,-457.30131060018385
frc8551,-3021.5522833483687
frc8839,-3021.802037815378
frc5871,-4336.702256463837
frc8756,-6831.822777714102
frc3562,-7918.2191199216595
frc5863,4546.595819283471
frc6068,2925.828765745058
frc8118,2925.0682842053916
frc9240,2924.3153179083893
frc3606,1217.0582007729442
frc5971,286.826311032809
frc7288,286.9904641622401
frc5965,-1040.1752422941736
frc1818,-455.26381225970533
frc9309,-1595.4471902752127
frc9153,-1039.2547136748376
frc7661,-4336.718479581882
frc5785,-4336.733221084712
frc7850,4545.553381790528
frc2181,4544.511560745013
frc4664,3615.2671593397686
frc5434,3604.9908348288996
frc4549,1968.847057543474
frc8234,1968.8794264499163
frc3206,1217.5041731607616
frc7258,7421.854934653366
frc3007,287.5082773441925
frc8787,287.6670864313396
frc2518,-453.2097700079225
frc4277,-1038.777656492811
frc7019,-1592.6363283697276
frc2855,-2339.0468832134825
frc7849,-2339.100522513736
frc3871,-2339.1534951466006
frc5996,-2339.2058058959033
frc2207,-3019.709474335887
frc4215,-3019.9663864479267
frc3454,-3616.0918503734924
frc2606,-3615.910467726187
frc3610,-3615.729049860058
frc3407,-3615.547600974329
frc2549,-3615.366124896424
frc2500,-3615.184625114032
frc2879,-3615.0031048046344
frc3202,-3614.821566862564
frc2498,-4333.401566345392
frc9157,-4333.425849269603
frc4225,-4333.448569061828
frc4632,-4333.469740327954
frc2513,-5411.16534886069
frc3038,-5953.557530998054
frc5278,-5953.550045727115
frc3018,-6830.568050678176
frc2515,-6829.6430441418415
frc3278,-7313.585346639063
frc2225,-7686.83182467299
frc1825,6018.608322194522
frc9316,6016.951638786068
frc1802,6663.060371517055
frc2345,3614.8317129352854
frc7064,-452.0134555091884
frc937,-452.2805619619871
frc1984,-452.54542976195137
frc2001,-452.8080830929407
frc6843,-2338.084068095069
frc3172,-4333.441919314214
frc3009,6016.326418783369
frc7183,3614.7031696879394
frc8717,-2093.348249977322
frc9287,3614.445989355292
frc9002,2926.76345873765
frc5429,2926.006297072913
frc7423,1969.5548697089214
frc8387,1217.669780267347
frc6519,1216.9946258691627
frc7077,1216.3290920729783
frc9151,289.46388365440356
frc8022,289.61917396316517
frc7425,-451.79443703460805
frc6825,-452.05592797531557
frc5049,-452.3152574077042
frc6824,-1590.5354297923238
frc988,-2335.011413236267
frc7422,-2335.0699752823166
frc8720,-2335.1278759694387
frc9018,-5409.885464497122
frc7654,-5409.530777169954
frc7522,4544.365505823382
frc7718,290.2732234845781
frc7504,2510.021717353934
frc4860,1216.1049799852829
